"MONTH;DAYOF WEEK;DEP DEL15;DEPTIMEBLK;DISTANCEGROUP;SEGMENTNUMBER;CONCURRENTFLIGHTS;NUMBEROFSEATS;CARRIERNAME;AIRPORTFLIGHTSMONTH;AIRLINEFLIGHTSMONTH;AIRLINEAIRPORTFLIGHTSMONTH;AVGMONTHLYPASSAIRPORT;AVGMONTHLYPASSAIRLINE;FLTATTENDANTSPERPASS;GROUNDSERVPERPASS;PLANEAGE;DEPARTINGAIRPORT;LATITUDE;LONGITUDE;PREVIOUSAIRPORT;PRCP;SNOW;SNWD;TMAX;AWND"
"1;5;0;1100-1159;2;3;11;76;SkyWest Airlines Inc.;4308;62105;269;477995;3472966;3.419267401443636e-05;9.900278805864171e-05;11;Kansas City International;39.298;-94.714;Minneapolis-St Paul International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1500-1559;2;3;11;76;SkyWest Airlines Inc.;4308;62105;269;477995;3472966;3.419267401443636e-05;9.900278805864171e-05;5;Kansas City International;39.298;-94.714;San Francisco International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;4;3;11;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;12;Kansas City International;39.298;-94.714;Ronald Reagan Washington National;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;3;3;10;182;Spirit Air Lines;4308;15023;131;477995;2688839;9.173723925704242e-06;0.00012465107307156237;2;Kansas City International;39.298;-94.714;Orlando International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;0900-0959;2;3;8;76;American Eagle Airlines Inc.;4308;23760;107;477995;1204766;0.00034840766560500434;0.00010686715174900371;3;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1000-1059;1;3;9;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Kansas City International;39.298;-94.714;Nashville International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;6;3;14;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;1;Kansas City International;39.298;-94.714;Friendship International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;5;3;10;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;4;Kansas City International;39.298;-94.714;Fort Lauderdale-Hollywood International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1300-1359;5;3;5;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Kansas City International;39.298;-94.714;LaGuardia;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;6;3;10;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;8;Kansas City International;39.298;-94.714;Dallas Love Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;5;3;14;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Kansas City International;39.298;-94.714;McCarran International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1800-1859;3;3;11;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Kansas City International;39.298;-94.714;General Mitchell Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;2;3;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;19;Kansas City International;39.298;-94.714;Ronald Reagan Washington National;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;6;3;10;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;1;Kansas City International;39.298;-94.714;Lambert-St. Louis International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1500-1559;3;3;11;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;7;Kansas City International;39.298;-94.714;Chicago Midway International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;2;3;14;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;15;Kansas City International;39.298;-94.714;Phoenix Sky Harbor International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1500-1559;3;3;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;19;Kansas City International;39.298;-94.714;Austin - Bergstrom International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;4;3;14;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;11;Kansas City International;39.298;-94.714;Albuquerque International Sunport;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;2;3;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;15;Kansas City International;39.298;-94.714;William P Hobby;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1400-1459;2;3;14;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;4;Kansas City International;39.298;-94.714;Los Angeles International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1100-1159;5;3;11;76;Endeavor Air Inc.;4308;19857;95;477995;1212846;0.0;9.351277617445623e-05;11;Kansas City International;39.298;-94.714;LaGuardia;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;2;3;10;129;American Eagle Airlines Inc.;4308;23760;107;477995;1204766;0.00034840766560500434;0.00010686715174900371;11;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1500-1559;2;3;11;160;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;5;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1500-1559;5;3;11;178;Spirit Air Lines;4308;15023;131;477995;2688839;9.173723925704242e-06;0.00012465107307156237;5;Kansas City International;39.298;-94.714;McCarran International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;3;3;11;76;Mesa Airlines Inc.;4308;17869;113;477995;1191889;0.0;9.131157116170832e-05;2;Kansas City International;39.298;-94.714;Houston Intercontinental;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1000-1059;3;3;9;110;Delta Air Lines Inc.;4308;73508;545;477995;12460183;0.0001441658849878598;0.0001486602009422039;19;Kansas City International;39.298;-94.714;Detroit Metro Wayne County;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;4;3;10;66;Mesa Airlines Inc.;4308;17869;113;477995;1191889;0.0;9.131157116170832e-05;17;Kansas City International;39.298;-94.714;Washington Dulles International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1300-1359;2;3;5;172;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;10;Kansas City International;39.298;-94.714;Dallas Fort Worth Regional;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;2;3;11;128;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;19;Kansas City International;39.298;-94.714;Dallas Fort Worth Regional;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;4;3;10;150;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;20;Kansas City International;39.298;-94.714;Douglas Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1600-1659;6;3;5;181;Alaska Airlines Inc.;4308;20315;58;477995;2884187;3.233146156611231e-05;0.00017460144972655646;1;Kansas City International;39.298;-94.714;Seattle International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1500-1559;5;3;11;99;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;11;Kansas City International;39.298;-94.714;Philadelphia International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;5;4;11;129;Allegiant Air;4308;6713;23;477995;1257616;1.3252580061983643e-05;0.00010774347590392701;11;Kansas City International;39.298;-94.714;Williams Gateway;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;5;4;11;178;Spirit Air Lines;4308;15023;131;477995;2688839;9.173723925704242e-06;0.00012465107307156237;8;Kansas City International;39.298;-94.714;Detroit Metro Wayne County;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1600-1659;5;4;5;129;Allegiant Air;4308;6713;23;477995;1257616;1.3252580061983643e-05;0.00010774347590392701;11;Kansas City International;39.298;-94.714;Charlotte County;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;3;4;11;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;3;Kansas City International;39.298;-94.714;Newark Liberty International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1900-1959;2;4;6;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;12;Kansas City International;39.298;-94.714;Ronald Reagan Washington National;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1600-1659;4;4;5;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Kansas City International;39.298;-94.714;Lambert-St. Louis International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;5;4;11;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Kansas City International;39.298;-94.714;Los Angeles International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1200-1259;2;4;10;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;19;Kansas City International;39.298;-94.714;General Mitchell Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;4;4;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;12;Kansas City International;39.298;-94.714;Metropolitan Oakland International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1800-1859;2;4;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Kansas City International;39.298;-94.714;Chicago Midway International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1700-1759;5;4;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Kansas City International;39.298;-94.714;Phoenix Sky Harbor International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1400-1459;3;4;14;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Kansas City International;39.298;-94.714;Minneapolis-St Paul International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1900-1959;5;4;6;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Kansas City International;39.298;-94.714;Stapleton International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1300-1359;2;4;5;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;12;Kansas City International;39.298;-94.714;San Antonio International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1500-1559;2;4;11;140;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;20;Kansas City International;39.298;-94.714;Dallas Fort Worth Regional;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1100-1159;3;4;11;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;11;Kansas City International;39.298;-94.714;Logan International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1900-1959;6;4;6;76;SkyWest Airlines Inc.;4308;62105;269;477995;3472966;3.419267401443636e-05;9.900278805864171e-05;5;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1600-1659;6;4;5;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;6;Kansas City International;39.298;-94.714;Miami International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;6;5;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;8;Kansas City International;39.298;-94.714;Atlanta Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2000-2059;5;5;4;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Kansas City International;39.298;-94.714;Fort Lauderdale-Hollywood International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;2;5;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Kansas City International;39.298;-94.714;Nashville International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1800-1859;3;5;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Kansas City International;39.298;-94.714;Stapleton International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2100-2159;3;5;2;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;6;Kansas City International;39.298;-94.714;Dallas Love Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;2;5;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Kansas City International;39.298;-94.714;William P Hobby;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1900-1959;6;5;6;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;19;Kansas City International;39.298;-94.714;Portland International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;1;5;14;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;14;Kansas City International;39.298;-94.714;Chicago Midway International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1800-1859;5;5;11;175;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Kansas City International;39.298;-94.714;Dallas Love Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;3;5;15;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;16;Kansas City International;39.298;-94.714;Raleigh-Durham International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1500-1559;3;5;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Kansas City International;39.298;-94.714;Dallas Love Field;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;2;5;11;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;15;Kansas City International;39.298;-94.714;Minneapolis-St Paul International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;4;5;14;90;Comair Inc.;4308;22418;31;477995;1245396;0.0;8.999810569042966e-05;3;Kansas City International;39.298;-94.714;Douglas Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;2;5;15;110;Delta Air Lines Inc.;4308;73508;545;477995;12460183;0.0001441658849878598;0.0001486602009422039;18;Kansas City International;39.298;-94.714;Minneapolis-St Paul International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1400-1459;3;5;14;160;Delta Air Lines Inc.;4308;73508;545;477995;12460183;0.0001441658849878598;0.0001486602009422039;20;Kansas City International;39.298;-94.714;Atlanta Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2000-2059;2;5;4;76;SkyWest Airlines Inc.;4308;62105;269;477995;3472966;3.419267401443636e-05;9.900278805864171e-05;13;Kansas City International;39.298;-94.714;Minneapolis-St Paul International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1600-1659;4;5;5;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;6;Kansas City International;39.298;-94.714;Ronald Reagan Washington National;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1700-1759;5;5;15;70;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;15;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;3;5;15;110;Delta Air Lines Inc.;4308;73508;545;477995;12460183;0.0001441658849878598;0.0001486602009422039;20;Kansas City International;39.298;-94.714;Detroit Metro Wayne County;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1900-1959;2;5;6;65;American Eagle Airlines Inc.;4308;23760;107;477995;1204766;0.00034840766560500434;0.00010686715174900371;8;Kansas City International;39.298;-94.714;Chicago O'Hare International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1800-1859;4;5;11;150;American Airlines Inc.;4308;75506;396;477995;11744595;9.82082928995461e-05;0.00017728721959309724;20;Kansas City International;39.298;-94.714;Douglas Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1900-1959;3;6;6;76;Endeavor Air Inc.;4308;19857;95;477995;1212846;0.0;9.351277617445623e-05;11;Kansas City International;39.298;-94.714;LaGuardia;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2000-2059;2;6;4;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;8;Kansas City International;39.298;-94.714;San Diego International Lindbergh Fl;0.62;2.1;0.0;39.0;9.17"
"1;5;0;1700-1759;6;6;15;76;""Midwest Airline; Inc."";4308;24623;348;477995;1529740;1.25293581928874e-06;0.00012382274422796983;11;Kansas City International;39.298;-94.714;Cincinnati/Northern Kentucky International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2100-2159;2;7;2;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;14;Kansas City International;39.298;-94.714;Friendship International;0.62;2.1;0.0;39.0;9.17"
"1;5;0;2000-2059;2;7;4;143;Southwest Airlines Co.;4308;107363;1943;477995;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Kansas City International;39.298;-94.714;Chicago Midway International;0.62;2.1;0.0;39.0;9.17"
"1;5;1;1800-1859;3;7;11;149;Delta Air Lines Inc.;4308;73508;545;477995;12460183;0.0001441658849878598;0.0001486602009422039;29;Kansas City International;39.298;-94.714;Atlanta Municipal;0.62;2.1;0.0;39.0;9.17"
"1;5;0;0800-0859;4;1;26;132;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;17;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;5;1;28;110;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;19;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;1;1100-1159;5;1;26;160;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;18;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0900-0959;11;1;24;199;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;18;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0600-0659;4;1;22;110;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;18;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;4;1;28;180;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;5;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0800-0859;11;1;26;199;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;23;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0001-0559;6;1;15;199;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;23;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;3;1;28;160;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;20;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0001-0559;3;1;15;180;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;3;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0600-0659;6;1;22;234;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;17;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;10;1;28;168;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;22;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;1;0700-0759;7;1;28;132;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;19;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0600-0659;4;1;22;160;Delta Air Lines Inc.;10155;73508;2173;1960746;12460183;0.0001441658849878598;0.0001486602009422039;18;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;3;1;28;143;Southwest Airlines Co.;10155;107363;853;1960746;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0600-0659;3;1;22;175;Southwest Airlines Co.;10155;107363;853;1960746;13382999;6.178236301460919e-05;9.889412309998219e-05;5;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0001-0559;5;1;15;175;Southwest Airlines Co.;10155;107363;853;1960746;13382999;6.178236301460919e-05;9.889412309998219e-05;6;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0700-0759;3;1;28;143;Southwest Airlines Co.;10155;107363;853;1960746;13382999;6.178236301460919e-05;9.889412309998219e-05;11;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
"1;5;0;0001-0559;3;1;15;143;Southwest Airlines Co.;10155;107363;853;1960746;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Seattle International;47.447;-122.306;NONE;0.0;0.0;0.0;61.0;7.61"
